,UKREIS,UJAHR,UMONAT,UWOCHENTAG,USTUNDE,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,ULICHTVERH,STRZUSTAND,longitude,latitude,Stadtteil,Ortsteil,geometry
2805,12,2018,5,7,16,3,5,2,1,1,0,0,0,0,0,0,8.598236574000055,53.570226037000054,Lehe,Königsheide,POINT (8.598236574000055 53.57022603700005)
2806,11,2018,5,2,15,3,5,3,1,1,0,0,0,0,0,0,8.808604510000066,53.082909820000054,Mitte,Bahnhofsvorstadt,POINT (8.808604510000066 53.08290982000005)
2807,11,2018,6,6,7,3,5,2,1,0,0,0,1,0,0,0,8.820808346000035,53.05136618800003,Neustadt,Huckelriede,POINT (8.820808346000035 53.05136618800003)
2808,12,2018,5,6,13,3,5,3,1,1,0,0,0,0,0,0,8.595844268000064,53.588197695000076,Leherheide,Fehmoor,POINT (8.595844268000064 53.58819769500008)
2809,11,2018,5,3,21,3,5,2,1,1,0,0,0,0,2,0,8.797872444000063,53.06637024300005,Neustadt,Südervorstadt,POINT (8.797872444000063 53.06637024300005)
2810,12,2018,5,6,10,2,5,2,1,1,0,0,0,0,0,0,8.59790861700003,53.50677585900007,Wulsdorf,Geestemünde-Süd,POINT (8.59790861700003 53.50677585900007)
2811,12,2018,5,4,21,3,5,3,1,1,0,0,0,0,1,0,8.59889147900003,53.57331339800004,Lehe,Königsheide,POINT (8.598891479000031 53.57331339800004)
2812,11,2018,6,2,22,3,0,7,1,0,0,0,0,0,1,0,8.79949330900007,53.06935744000003,Neustadt,Alte Neustadt,POINT (8.79949330900007 53.06935744000003)
2813,11,2018,5,2,15,3,2,6,1,0,0,0,1,0,0,0,8.894900612000072,53.05964251300003,Hemelingen,Sebaldsbrück,POINT (8.894900612000072 53.05964251300003)
2814,11,2018,5,5,22,3,6,4,1,0,1,0,0,0,1,0,8.891599124000038,53.06089569800008,Hemelingen,Sebaldsbrück,POINT (8.891599124000038 53.06089569800008)
2815,11,2018,5,2,9,3,5,3,1,1,0,0,0,0,0,0,8.570536785000058,53.20175936600003,Blumenthal,Lüssum-Bockhorn,POINT (8.570536785000058 53.20175936600003)
2816,11,2018,5,6,12,3,5,2,1,1,0,0,0,0,0,0,8.80701166600005,53.064708834000044,Neustadt,Buntentor,POINT (8.807011666000051 53.06470883400004)
2817,11,2018,5,6,10,3,5,2,1,1,0,0,0,0,0,0,8.780583757000045,53.06815110300005,Neustadt,Hohentor,POINT (8.780583757000045 53.06815110300005)
2818,11,2018,5,4,9,2,0,7,1,0,0,0,0,0,0,1,8.791142647000072,53.06477128000006,Neustadt,Südervorstadt,POINT (8.791142647000072 53.06477128000006)
2819,11,2018,5,6,17,3,5,3,1,1,0,0,0,0,0,0,8.828498024000055,53.08007057900005,Schwachhausen,Gete,POINT (8.828498024000055 53.08007057900005)
2820,11,2018,6,2,7,3,5,3,1,1,0,0,0,0,0,0,8.763328819000037,53.11654725500006,Gröpelingen,Gröpelingen,POINT (8.763328819000037 53.11654725500006)
2821,11,2018,5,6,15,3,0,1,1,0,0,0,0,0,0,0,8.816678567000054,53.09242227700008,Findorff,Weidedamm,POINT (8.816678567000054 53.09242227700008)
2822,11,2018,5,6,15,3,1,5,1,1,0,0,0,0,0,0,8.842856373000075,53.08912983400006,Schwachhausen,Neu-Schwachhausen,POINT (8.842856373000075 53.08912983400006)
2823,11,2018,5,6,15,3,5,3,1,1,0,0,0,0,0,0,8.888827689000038,53.085978305000026,Vahr,Neue Vahr Nord,POINT (8.888827689000038 53.08597830500003)
2824,12,2018,5,3,9,3,3,2,1,0,0,0,0,0,0,0,8.597061049000047,53.574527818000035,Lehe,Königsheide,POINT (8.597061049000047 53.57452781800004)
2825,11,2018,5,5,18,3,5,3,1,1,0,0,0,0,0,0,8.815132900000037,53.07713349000005,Mitte,Ostertor,POINT (8.815132900000037 53.07713349000005)
2826,11,2018,5,6,17,3,6,4,1,0,1,0,0,0,0,0,8.87078668600003,53.06468844700004,Hemelingen,Hastedt,POINT (8.870786686000031 53.06468844700004)
2827,11,2018,5,1,3,3,1,5,1,1,0,0,0,0,2,0,8.794335768000053,53.07198536700008,Neustadt,Alte Neustadt,POINT (8.794335768000053 53.07198536700008)
2828,11,2018,5,3,14,2,5,3,1,0,0,0,1,0,0,0,8.798657405000029,53.05452474400005,Neustadt,Neuenland,POINT (8.798657405000029 53.05452474400005)
2829,12,2018,5,4,19,3,0,7,1,0,0,0,0,0,0,0,8.589534839000066,53.53206458100004,Geestemünde,Buschkämpen,POINT (8.589534839000066 53.53206458100004)
2830,12,2018,5,4,16,3,6,7,1,0,1,0,0,0,0,0,8.591526429000055,53.532212515000026,Geestemünde,Buschkämpen,POINT (8.591526429000055 53.53221251500003)
2831,11,2018,6,7,1,3,1,7,1,0,0,0,0,1,2,0,8.852278511000065,53.08838557400003,Schwachhausen,Riensberg,POINT (8.852278511000065 53.08838557400003)
2832,11,2018,6,6,18,3,5,3,1,1,0,0,0,0,0,0,8.71768379200006,53.176031968000075,Burglesum,Burgdamm,POINT (8.717683792000059 53.17603196800007)
2833,11,2018,6,7,18,3,0,7,1,0,0,0,0,0,0,0,8.801368969000066,53.071277218000034,Neustadt,Alte Neustadt,POINT (8.801368969000066 53.07127721800003)
2834,11,2018,7,3,22,3,3,2,1,1,0,0,0,0,1,0,8.828314988000045,53.080194541000026,Schwachhausen,Barkhof,POINT (8.828314988000045 53.08019454100003)
2835,11,2018,6,3,13,3,3,2,1,1,0,0,0,0,0,0,8.837995076000027,53.07844914200007,Schwachhausen,Gete,POINT (8.837995076000027 53.07844914200007)
2836,11,2018,6,7,9,3,5,2,1,1,0,0,0,0,0,0,8.59530028100005,53.17924609900007,Vegesack,Fähr-Lobbendorf,POINT (8.59530028100005 53.17924609900007)
2837,12,2018,7,5,22,3,5,3,1,1,0,0,0,0,1,0,8.593685312000048,53.533369023000034,Geestemünde,Buschkämpen,POINT (8.593685312000048 53.53336902300003)
2838,11,2018,7,4,17,3,5,3,1,1,0,0,0,0,0,1,8.803515597000057,53.07683619300008,Mitte,Altstadt,POINT (8.803515597000057 53.07683619300008)
2839,11,2018,6,4,15,3,5,3,1,1,0,0,0,0,0,0,8.879699305000031,53.11255438200004,Horn-Lehe,Lehesterdeich,POINT (8.879699305000031 53.11255438200004)
2840,11,2018,6,7,18,3,3,2,1,1,0,0,0,0,0,0,8.961919129000023,53.05323371000003,Osterholz,Osterholz,POINT (8.961919129000023 53.05323371000003)
2841,12,2018,6,4,7,3,5,2,1,1,0,0,0,0,0,0,8.596213120000073,53.509663655000054,Wulsdorf,Geestemünde-Süd,POINT (8.596213120000073 53.50966365500005)
2842,11,2018,6,3,15,3,0,7,1,0,0,0,0,0,0,0,8.882244411000045,53.10097491800008,Horn-Lehe,Lehe,POINT (8.882244411000045 53.10097491800008)
2843,11,2018,6,7,18,3,4,6,1,0,0,0,0,0,0,0,8.860923537000076,53.06338723400006,Hemelingen,Hastedt,POINT (8.860923537000076 53.06338723400006)
2844,11,2018,6,5,7,3,5,6,1,0,0,0,0,0,0,0,8.83353147300005,53.09442468000003,Schwachhausen,Neu-Schwachhausen,POINT (8.83353147300005 53.09442468000003)
2845,11,2018,6,6,7,3,0,7,1,0,0,1,0,1,0,1,8.786051430000043,53.07778711700007,Häfen,Hohentorshafen,POINT (8.786051430000043 53.07778711700007)
2846,11,2018,6,6,11,3,5,2,1,1,0,0,0,0,0,0,8.853830148000043,53.06571276500006,Hemelingen,Hastedt,POINT (8.853830148000043 53.06571276500006)
2847,11,2018,7,3,16,3,5,3,1,1,0,0,0,0,0,0,8.934693637000066,53.08340334800005,,,POINT (8.934693637000066 53.08340334800005)
2848,11,2018,6,3,18,3,3,2,1,1,0,0,0,0,0,0,8.886098418000074,53.05994561400007,Hemelingen,Hemelingen,POINT (8.886098418000074 53.05994561400007)
2849,11,2018,6,6,17,3,5,3,1,1,0,0,0,0,0,0,8.81867296400003,53.06972332000004,Mitte,Ostertor,POINT (8.818672964000029 53.06972332000004)
2850,11,2018,6,7,18,2,5,3,1,1,0,0,0,0,0,0,8.879071916000044,53.06507172500005,Hemelingen,Hastedt,POINT (8.879071916000044 53.06507172500005)
2851,11,2018,6,6,10,3,5,2,1,0,0,0,0,1,0,0,8.850906042000076,53.07170713000005,Östliche Vorstadt,Hulsberg,POINT (8.850906042000076 53.07170713000005)
2852,11,2018,6,5,8,3,5,3,1,0,0,0,0,0,0,0,8.612394436000045,53.17505813100007,Vegesack,Vegesack,POINT (8.612394436000045 53.17505813100007)
2853,11,2018,6,2,7,3,5,3,1,1,0,0,0,0,0,0,8.792061861000036,53.07305856900007,Neustadt,Alte Neustadt,POINT (8.792061861000036 53.07305856900007)
2854,11,2018,6,3,8,3,5,2,1,1,0,0,0,0,0,0,8.832605525000076,53.03349105600006,Obervieland,Arsten,POINT (8.832605525000076 53.03349105600006)
2855,12,2018,6,6,13,3,5,3,1,1,0,0,0,0,0,0,8.586601035000058,53.53667666900003,Geestemünde,Buschkämpen,POINT (8.586601035000058 53.53667666900003)
2856,11,2018,6,5,11,3,5,2,1,1,0,0,0,0,0,0,8.875130006000063,53.08242706100003,Schwachhausen,Radio Bremen,POINT (8.875130006000063 53.08242706100003)
2857,11,2018,6,4,14,3,5,7,1,1,0,0,0,0,0,0,8.871628540000074,53.06227655200007,Hemelingen,Hastedt,POINT (8.871628540000074 53.06227655200007)
2858,11,2018,7,6,15,3,1,5,1,1,0,0,0,0,0,0,8.754589332000023,53.11650908200005,Gröpelingen,Lindenhof,POINT (8.754589332000023 53.11650908200005)
2859,11,2018,7,6,0,3,1,7,1,1,0,0,0,0,2,0,8.89441611500007,53.05205798800006,Hemelingen,Hemelingen,POINT (8.89441611500007 53.05205798800006)
2860,11,2018,6,1,15,3,5,3,1,1,0,0,0,0,0,1,8.811417737000056,53.091750527000045,Findorff,Findorff-Bürgerweide,POINT (8.811417737000056 53.09175052700004)
2861,11,2018,6,5,9,3,5,3,1,0,0,0,0,1,0,0,8.758398532000058,53.115629400000046,Gröpelingen,Lindenhof,POINT (8.758398532000058 53.11562940000005)
2862,12,2018,7,2,22,3,0,1,1,0,0,0,0,0,2,0,8.593608335000056,53.55241529500006,Lehe,Königsheide,POINT (8.593608335000056 53.55241529500006)
2863,11,2018,6,5,13,3,5,3,1,1,0,0,0,0,0,0,8.897078432000058,53.118231249000075,Horn-Lehe,Lehesterdeich,POINT (8.897078432000058 53.11823124900008)
2864,11,2018,6,3,12,3,6,6,1,0,1,0,0,0,0,0,8.907102596000072,53.04007994600005,Hemelingen,Arbergen,POINT (8.907102596000072 53.04007994600005)
2865,11,2018,6,6,18,3,5,3,1,1,0,0,0,0,0,0,8.817084274000024,53.078782982000064,Mitte,Ostertor,POINT (8.817084274000024 53.07878298200006)
2866,11,2018,7,5,17,3,5,2,1,1,0,0,0,0,0,0,8.824400877000073,53.08442219700004,Schwachhausen,Barkhof,POINT (8.824400877000073 53.08442219700004)
2867,11,2018,7,2,17,3,5,3,1,1,0,0,0,0,0,0,8.80733312500007,53.08239406400003,Mitte,Bahnhofsvorstadt,POINT (8.807333125000071 53.08239406400003)
2868,11,2018,7,5,12,3,0,7,1,0,0,0,0,0,0,0,8.80909828700004,53.06346256100005,Neustadt,Buntentor,POINT (8.80909828700004 53.06346256100005)
2869,11,2018,6,7,19,2,5,3,1,1,0,0,0,0,0,0,8.809366030000035,53.03166779600008,Obervieland,Kattenesch,POINT (8.809366030000035 53.03166779600008)
2870,12,2018,6,4,16,3,5,2,1,0,0,0,0,1,0,0,8.575860305000049,53.555563747000065,Lehe,Königsheide,POINT (8.575860305000049 53.55556374700006)
2871,11,2018,6,2,17,3,0,7,1,0,0,0,0,0,0,1,8.831572650000055,53.08594316800003,Schwachhausen,Bürgerpark,POINT (8.831572650000055 53.08594316800003)
2872,11,2018,6,5,13,3,5,3,1,1,0,0,0,0,0,0,8.76482955800003,53.10999603100004,Gröpelingen,Lindenhof,POINT (8.764829558000031 53.10999603100004)
2873,11,2018,6,7,19,3,5,3,1,1,0,0,0,0,0,0,8.817254607000052,53.07870197500006,Mitte,Ostertor,POINT (8.817254607000052 53.07870197500006)
2874,12,2018,6,4,10,3,5,3,1,1,0,0,0,0,0,0,8.584110424000073,53.52124363300004,Fischereihafen,Mitte-Süd,POINT (8.584110424000073 53.52124363300004)
2875,12,2018,6,4,20,3,1,5,1,0,0,0,1,0,0,0,8.601906685000074,53.57077899500007,Lehe,Königsheide,POINT (8.601906685000074 53.57077899500007)
2876,11,2018,6,4,17,3,6,4,1,0,1,0,0,0,0,0,8.832552210000074,53.068609148000064,Östliche Vorstadt,Peterswerder,POINT (8.832552210000074 53.06860914800006)
2877,11,2018,7,5,16,3,5,3,1,1,0,0,0,0,0,0,8.934733419000054,53.07010273100008,Osterholz,Ellenerbrok-Schevemoor,POINT (8.934733419000054 53.07010273100008)
2878,11,2018,6,4,17,3,5,3,1,1,0,0,0,0,0,0,8.757827883000061,53.12299784600003,Gröpelingen,Ohlenhof,POINT (8.757827883000061 53.12299784600003)
2879,12,2018,6,7,19,3,1,7,1,1,0,0,0,0,0,0,8.595209359000023,53.53877380000006,Geestemünde,Buschkämpen,POINT (8.595209359000023 53.53877380000006)
2880,11,2018,6,4,8,3,5,2,1,0,0,0,0,0,0,0,8.831294060000062,53.07549233800006,Östliche Vorstadt,Fesenfeld,POINT (8.831294060000062 53.07549233800006)
2881,11,2018,6,5,18,3,1,5,1,1,0,0,0,0,0,0,8.758913127000028,53.116920839000045,Gröpelingen,Gröpelingen,POINT (8.758913127000028 53.11692083900004)
2882,11,2018,7,7,1,3,0,7,1,0,0,0,0,0,2,0,8.810680754000032,53.07182578000004,Mitte,Altstadt,POINT (8.810680754000032 53.07182578000004)
2883,11,2018,6,4,21,3,5,3,1,1,0,0,0,0,1,0,8.83819709900007,53.06775234300005,Östliche Vorstadt,Peterswerder,POINT (8.83819709900007 53.06775234300005)
2884,11,2018,7,3,6,2,0,3,1,1,0,0,0,0,0,0,8.749591357000043,53.12051204200003,Häfen,Industriehäfen,POINT (8.749591357000043 53.12051204200003)
2885,11,2018,6,4,21,3,5,2,1,1,0,0,0,0,0,0,8.941151949000073,53.05875555500006,Osterholz,Ellenerbrok-Schevemoor,POINT (8.941151949000073 53.05875555500006)
2886,11,2018,7,4,7,3,2,6,1,1,0,0,0,0,0,0,8.86492510200003,53.09578258400006,Horn-Lehe,Horn,POINT (8.864925102000029 53.09578258400006)
2887,12,2018,6,2,14,3,5,3,1,1,0,0,0,0,0,0,8.573600862000035,53.558613938000065,Lehe,Königsheide,POINT (8.573600862000035 53.55861393800006)
2888,12,2018,6,3,17,2,5,3,1,1,0,0,0,0,0,0,8.638547920000065,53.53088519200003,Schiffdorferdamm,Buschkämpen,POINT (8.638547920000065 53.53088519200003)
2889,12,2018,6,3,18,3,3,6,1,1,0,0,0,0,0,0,8.594440967000025,53.55865461800005,Lehe,Königsheide,POINT (8.594440967000025 53.55865461800005)
2890,12,2018,6,4,7,3,5,2,1,1,0,0,0,0,0,0,8.597889291000058,53.580171402000076,Lehe,Königsheide,POINT (8.597889291000058 53.58017140200008)
2891,12,2018,6,3,15,3,1,5,1,1,0,0,0,0,0,0,8.59874971000005,53.53170506500004,Geestemünde,Buschkämpen,POINT (8.59874971000005 53.53170506500004)
2892,11,2018,6,1,11,2,6,4,1,0,1,0,0,0,0,0,8.81337497900006,53.05809728300005,Neustadt,Huckelriede,POINT (8.813374979000059 53.05809728300005)
2893,12,2018,7,2,16,3,5,3,1,1,0,0,0,0,0,0,8.571246982000048,53.55084258200003,Mitte,Weddewarden,POINT (8.571246982000048 53.55084258200003)
2894,11,2018,6,3,19,3,1,5,1,1,0,0,0,0,0,0,8.802739005000035,53.06330950200004,Neustadt,Buntentor,POINT (8.802739005000035 53.06330950200004)
2895,11,2018,6,3,10,3,5,3,1,1,0,0,0,0,0,0,8.839100658000064,53.08999240000003,Schwachhausen,Neu-Schwachhausen,POINT (8.839100658000064 53.08999240000003)
2896,11,2018,6,3,19,2,0,7,1,0,0,0,0,0,0,0,8.833174287000077,53.07864342400006,Östliche Vorstadt,Fesenfeld,POINT (8.833174287000077 53.07864342400006)
2897,11,2018,6,3,11,3,5,3,1,1,0,0,0,0,0,0,8.792220203000056,53.08272908600003,Mitte,Altstadt,POINT (8.792220203000056 53.08272908600003)
2898,11,2018,6,3,18,3,3,6,1,0,0,0,0,0,0,0,8.822536802000059,53.075210490000075,Mitte,Ostertor,POINT (8.822536802000059 53.07521049000007)
2899,11,2018,6,3,9,3,0,1,1,0,0,0,0,0,0,0,8.84727498500007,53.09285415000005,Schwachhausen,Riensberg,POINT (8.84727498500007 53.09285415000005)
2900,11,2018,6,7,9,3,5,3,1,0,0,0,0,1,0,0,8.899193185000058,53.12083374900004,,Borgfeld,POINT (8.899193185000058 53.12083374900004)
2901,11,2018,6,2,18,3,5,3,1,0,0,0,0,0,0,0,8.823551117000022,53.044155190000026,Obervieland,Kattenturm,POINT (8.823551117000022 53.04415519000003)
2902,11,2018,6,3,19,3,1,5,1,1,0,0,0,0,0,0,8.827019799000027,53.07655944100003,Östliche Vorstadt,Fesenfeld,POINT (8.827019799000027 53.07655944100003)
2903,11,2018,6,6,12,3,5,3,1,1,0,0,0,0,0,0,8.702887787000066,53.171096498000054,Burglesum,Burgdamm,POINT (8.702887787000066 53.17109649800005)
2904,11,2018,6,2,7,3,5,3,1,1,0,0,0,0,0,0,8.62661915700005,53.18463210800007,Vegesack,Aumund-Hammersbeck,POINT (8.62661915700005 53.18463210800007)
2905,11,2018,7,4,13,3,3,2,1,0,0,0,0,1,0,1,8.808176142000036,53.09463145900003,Findorff,Findorff-Bürgerweide,POINT (8.808176142000036 53.09463145900003)
2906,11,2018,7,2,16,3,0,7,1,0,0,0,0,0,0,0,8.759492891000036,53.12521086100003,Gröpelingen,Ohlenhof,POINT (8.759492891000036 53.12521086100003)
2907,11,2018,6,3,22,3,1,5,1,1,0,0,0,0,1,0,8.92224630800007,53.04096117700004,Hemelingen,Arbergen,POINT (8.922246308000069 53.04096117700004)
2908,11,2018,6,6,8,3,2,6,1,0,0,0,0,0,0,1,8.805195789000038,53.07295073000006,Mitte,Altstadt,POINT (8.805195789000038 53.07295073000006)
2909,11,2018,6,2,8,3,5,3,1,1,0,0,0,0,0,0,8.876537149000058,53.08104248300003,Vahr,Gartenstadt Vahr,POINT (8.876537149000058 53.08104248300003)
2910,11,2018,7,3,16,3,0,3,1,1,0,0,0,0,0,0,8.774968179000041,53.07726899600004,Woltmershausen,Woltmershausen,POINT (8.774968179000041 53.07726899600004)
2911,11,2018,6,3,19,3,5,3,1,0,0,0,0,1,0,0,8.895755339000061,53.051258602000075,Hemelingen,Hemelingen,POINT (8.895755339000061 53.05125860200008)
2912,11,2018,7,1,10,3,4,6,1,0,0,0,0,0,0,0,8.795581088000063,53.07547363800006,Neustadt,Alte Neustadt,POINT (8.795581088000063 53.07547363800006)
2913,11,2018,6,2,16,3,5,3,1,1,0,0,0,0,0,0,8.87792364400002,53.07965722200004,Vahr,Gartenstadt Vahr,POINT (8.87792364400002 53.07965722200004)
2914,11,2018,6,2,11,3,5,3,1,1,0,0,0,0,0,0,8.85876311100003,53.07236335400006,Hemelingen,Hastedt,POINT (8.85876311100003 53.07236335400006)
2915,11,2018,7,4,14,3,6,4,1,0,1,0,0,0,0,0,8.787063272000069,53.10003421300007,Walle,Westend,POINT (8.787063272000069 53.10003421300007)
2916,12,2018,6,1,20,2,5,3,1,1,0,0,0,0,0,0,8.595350291000045,53.54317204600005,Geestemünde,Buschkämpen,POINT (8.595350291000045 53.54317204600005)
2917,11,2018,6,1,13,3,0,7,1,0,0,0,0,0,0,0,8.87784229700003,53.03927505300004,Hemelingen,Hemelingen,POINT (8.877842297000029 53.03927505300004)
2918,11,2018,7,1,18,3,5,3,1,1,0,0,0,0,0,0,8.846947059000058,53.048264740000036,Obervieland,Habenhausen,POINT (8.846947059000058 53.04826474000004)
2919,12,2018,7,7,12,3,5,2,1,1,0,0,0,0,0,0,8.600702091000073,53.51426192300005,Wulsdorf,Geestemünde-Süd,POINT (8.600702091000073 53.51426192300005)
2920,11,2018,6,7,13,3,5,3,1,1,0,0,0,0,0,0,8.753341729000056,53.12091973200006,Gröpelingen,Ohlenhof,POINT (8.753341729000056 53.12091973200006)
2921,11,2018,6,7,12,3,1,5,1,1,0,0,0,0,0,0,8.783123801000045,53.07552195800008,Woltmershausen,Woltmershausen,POINT (8.783123801000045 53.07552195800008)
2922,11,2018,6,7,18,3,5,2,1,1,0,0,0,0,0,0,8.853631620000044,53.06487338200003,Hemelingen,Hastedt,POINT (8.853631620000044 53.06487338200003)
2923,11,2018,6,7,22,2,5,3,1,0,0,0,0,1,2,0,8.56513553700006,53.18687866500005,Blumenthal,Blumenthal,POINT (8.56513553700006 53.18687866500005)
2924,11,2018,7,6,20,3,5,3,1,1,0,0,0,0,0,0,8.876504314000044,53.08103182800005,Vahr,Gartenstadt Vahr,POINT (8.876504314000044 53.08103182800005)
2925,11,2018,6,5,8,3,5,3,1,1,0,0,0,0,0,0,8.711070248000055,53.16830642800005,Burglesum,Burgdamm,POINT (8.711070248000055 53.16830642800005)
2926,11,2018,6,2,8,3,0,7,1,0,0,0,0,0,0,0,8.851701105000075,53.09563814200004,Schwachhausen,Riensberg,POINT (8.851701105000075 53.09563814200004)
2927,11,2018,6,7,15,3,4,6,1,0,0,0,0,0,0,0,8.712139248000028,53.14571235100004,Burglesum,Burg-Grambke,POINT (8.712139248000028 53.14571235100004)
2928,12,2018,6,6,2,3,5,2,1,0,0,0,0,1,2,0,8.594139039000027,53.539024049000034,Geestemünde,Buschkämpen,POINT (8.594139039000027 53.53902404900003)
2929,11,2018,6,4,17,3,0,1,1,0,0,0,0,0,0,0,8.869411074000027,53.06701667600004,Hemelingen,Hastedt,POINT (8.869411074000027 53.06701667600004)
2930,11,2018,7,6,15,3,5,3,1,1,0,0,0,0,0,0,8.856585559000052,53.07135794000004,Hemelingen,Hastedt,POINT (8.856585559000052 53.07135794000004)
2931,11,2018,6,6,16,3,0,7,1,0,0,0,0,0,0,0,8.819531898000037,53.08051694900007,Mitte,Ostertor,POINT (8.819531898000037 53.08051694900007)
2932,11,2018,7,2,19,3,5,3,1,1,0,0,0,0,0,0,8.756382334000023,53.11842556000005,Gröpelingen,Ohlenhof,POINT (8.756382334000023 53.11842556000005)
2933,11,2018,6,2,15,3,5,3,1,0,0,0,0,1,0,0,8.910354932000075,53.07809598800003,Vahr,Neue Vahr Südost,POINT (8.910354932000075 53.07809598800003)
2934,12,2018,6,2,6,3,5,3,1,1,0,0,0,0,0,0,8.594984164000039,53.57209851200008,Lehe,Königsheide,POINT (8.594984164000039 53.57209851200008)
2935,11,2018,6,6,23,3,0,2,1,1,0,0,0,0,2,0,8.844197780000059,53.07536488000005,Östliche Vorstadt,Hulsberg,POINT (8.844197780000059 53.07536488000005)
2936,11,2018,6,6,10,3,5,3,1,1,0,0,0,0,0,0,8.90070557000007,53.12077094800003,,Borgfeld,POINT (8.900705570000071 53.12077094800003)
2937,11,2018,7,5,15,3,5,3,1,1,0,0,0,0,0,0,8.925597913000047,53.07313056800007,Osterholz,Blockdiek,POINT (8.925597913000047 53.07313056800007)
2938,11,2018,6,6,15,2,5,3,1,1,0,0,0,0,0,0,8.838658030000033,53.08279984500007,Schwachhausen,Schwachhausen,POINT (8.838658030000033 53.08279984500007)
2939,11,2018,6,6,13,3,5,3,1,1,0,0,0,0,0,0,8.849805855000056,53.05044089000006,Obervieland,Habenhausen,POINT (8.849805855000056 53.05044089000006)
2940,11,2018,6,6,15,3,0,3,1,0,0,0,0,1,0,0,8.790995011000064,53.07237929000007,Neustadt,Alte Neustadt,POINT (8.790995011000064 53.07237929000007)
2941,11,2018,7,1,14,3,5,2,1,0,0,1,0,0,0,0,8.785127696000075,53.088587963000066,Walle,Überseestadt,POINT (8.785127696000075 53.08858796300007)
2942,11,2018,6,7,0,3,0,7,1,0,0,0,0,0,2,0,8.794498001000022,53.117031617000066,Walle,Hohweg,POINT (8.794498001000022 53.11703161700007)
2943,11,2018,6,5,14,3,0,7,1,0,1,0,0,0,0,0,8.773885324000048,53.09527661800007,Walle,Überseestadt,POINT (8.773885324000048 53.09527661800007)
2944,11,2018,6,6,11,3,3,6,1,0,0,0,0,1,0,0,8.811174574000063,53.07627685600005,Mitte,Altstadt,POINT (8.811174574000063 53.07627685600005)
2945,12,2018,6,2,15,3,0,7,1,0,0,0,0,0,0,0,8.584890675000054,53.55705897200005,Lehe,Königsheide,POINT (8.584890675000054 53.55705897200005)
2946,12,2018,6,5,14,3,0,7,1,1,0,0,0,0,0,0,8.600350659000071,53.50125633600004,Wulsdorf,Geestemünde-Süd,POINT (8.600350659000071 53.50125633600004)
2947,11,2018,6,6,19,3,5,3,1,1,0,0,0,0,0,0,8.940061494000076,53.067867214000046,Osterholz,Ellenerbrok-Schevemoor,POINT (8.940061494000076 53.06786721400005)
2948,11,2018,6,6,13,3,5,3,1,1,0,0,0,0,0,0,8.79678327800002,53.06697143300005,Neustadt,Südervorstadt,POINT (8.796783278000021 53.06697143300005)
2949,11,2018,7,5,9,3,5,2,1,1,0,0,0,0,0,0,8.914475851000077,53.05959997400004,Hemelingen,Sebaldsbrück,POINT (8.914475851000077 53.05959997400004)
2950,12,2018,6,5,8,3,5,3,1,1,0,0,0,0,0,0,8.632382093000047,53.53074382900007,Schiffdorferdamm,Buschkämpen,POINT (8.632382093000047 53.53074382900007)
2951,11,2018,6,6,14,3,4,6,1,0,0,0,0,0,0,0,8.867192962000047,53.062140029000034,Hemelingen,Hastedt,POINT (8.867192962000047 53.06214002900003)
2952,12,2018,6,7,20,3,0,1,1,0,0,0,0,0,0,0,8.600610153000048,53.57021003600005,Lehe,Königsheide,POINT (8.600610153000048 53.57021003600005)
2953,11,2018,6,6,7,3,5,3,1,1,0,0,0,0,0,0,8.656472696000037,53.17576371000007,Vegesack,Schönebeck,POINT (8.656472696000037 53.17576371000007)
2954,11,2018,6,5,15,3,3,6,1,0,0,0,0,0,0,0,8.805222251000032,53.073104467000064,Mitte,Altstadt,POINT (8.805222251000032 53.07310446700006)
2955,11,2018,6,7,11,3,5,3,1,1,0,0,0,0,0,0,8.814662702000021,53.04231910900006,Obervieland,Kattenturm,POINT (8.814662702000021 53.04231910900006)
2956,11,2018,6,2,15,3,5,3,1,1,0,0,0,0,0,0,8.700752038000076,53.16792699600006,Burglesum,Burgdamm,POINT (8.700752038000076 53.16792699600006)
2957,11,2018,7,3,16,3,5,2,1,1,0,0,0,0,0,0,8.825122865000026,53.08431030000003,Schwachhausen,Bürgerpark,POINT (8.825122865000026 53.08431030000003)
